fixture_id,fotmob_match_id,team_name,player_id,player_name,is_starting,is_substitute,position,shirt_number,formation,minutes_played,rating
537327,4667751,Mexico,1227878,Raúl Rangel,True,False,,1,4-1-4-1,90.0,7.5
537327,4667751,Mexico,1074586,Israel Reyes,True,False,,15,4-1-4-1,90.0,7.42
537327,4667751,Mexico,664644,César Montes,True,False,,3,4-1-4-1,90.0,6.05
537327,4667751,Mexico,914103,Johan Vásquez,True,False,,5,4-1-4-1,90.0,7.16
537327,4667751,Mexico,597976,Jesús Gallardo,True,False,,23,4-1-4-1,90.0,7.21
537327,4667751,Mexico,971628,Érik Lira,True,False,,6,4-1-4-1,76.0,7.92
537327,4667751,Mexico,720737,Roberto Alvarado,True,False,,25,4-1-4-1,90.0,8.2
537327,4667751,Mexico,1170238,Brian Gutiérrez,True,False,,26,4-1-4-1,66.0,6.71
537327,4667751,Mexico,895954,Álvaro Fidalgo,True,False,,8,4-1-4-1,66.0,7.24
537327,4667751,Mexico,720560,Julián Quiñones,True,False,,16,4-1-4-1,79.0,8.83
537327,4667751,Mexico,292313,Raul Jiménez,True,False,,9,4-1-4-1,76.0,8.03
537327,4667751,Mexico,1670377,Gilberto Mora,False,True,,19,4-1-4-1,24.0,6.25
537327,4667751,Mexico,527616,Luis Chávez,False,True,,24,4-1-4-1,24.0,6.53
537327,4667751,Mexico,783505,Edson Álvarez,False,True,,4,4-1-4-1,14.0,6.61
537327,4667751,Mexico,1456983,Armando González,False,True,,14,4-1-4-1,14.0,5.94
537327,4667751,Mexico,728365,Alexis Vega,False,True,,10,4-1-4-1,11.0,5.99
537327,4667751,Mexico,751164,Carlos Acevedo,False,True,,12,4-1-4-1,,
537327,4667751,Mexico,31047,Guillermo Ochoa,False,True,,13,4-1-4-1,,
537327,4667751,Mexico,727586,Jorge Sánchez,False,True,,2,4-1-4-1,,
537327,4667751,Mexico,921174,Luis Romo,False,True,,7,4-1-4-1,,
537327,4667751,Mexico,1432212,Mateo Chávez,False,True,,20,4-1-4-1,,
537327,4667751,Mexico,1254394,Obed Vargas,False,True,,18,4-1-4-1,,
537327,4667751,Mexico,559986,Orbelín Pineda,False,True,,17,4-1-4-1,,
537327,4667751,Mexico,977404,César Huerta,False,True,,21,4-1-4-1,,
537327,4667751,Mexico,558539,Guillermo Martínez,False,True,,22,4-1-4-1,,
537327,4667751,Mexico,954092,Santiago Giménez,False,True,,11,4-1-4-1,,
537327,4667751,South Africa,253991,Ronwen Williams,True,False,,1,5-3-2,90.0,6.24
537327,4667751,South Africa,716819,Nkosinathi Sibisi,True,False,,19,5-3-2,90.0,5.81
537327,4667751,South Africa,1600334,Ime Okon,True,False,,21,5-3-2,90.0,6.03
537327,4667751,South Africa,1719066,Mbekezeli Mbokazi,True,False,,14,5-3-2,90.0,6.05
537327,4667751,South Africa,940010,Khuliso Mudau,True,False,,20,5-3-2,90.0,6.53
537327,4667751,South Africa,616179,Aubrey Maphosa Modiba,True,False,,6,5-3-2,77.0,5.89
537327,4667751,South Africa,848361,Teboho Mokoena,True,False,,4,5-3-2,90.0,6.51
537327,4667751,South Africa,1107735,Sphephelo Sithole,True,False,,13,5-3-2,49.0,3.54
537327,4667751,South Africa,1178629,Jayden Adams,True,False,,23,5-3-2,61.0,6.15
537327,4667751,South Africa,1076668,Iqraam Rayners,True,False,,15,5-3-2,76.0,5.54
537327,4667751,South Africa,881500,Lyle Foster,True,False,,9,5-3-2,56.0,5.55
537327,4667751,South Africa,1124424,Thalente Mbatha,False,True,,5,5-3-2,34.0,6.24
537327,4667751,South Africa,303609,Themba Zwane,False,True,,11,5-3-2,23.0,4.9
537327,4667751,South Africa,1137059,Evidence Makgopa,False,True,,17,5-3-2,14.0,6.25
537327,4667751,South Africa,1054166,Oswin Appollis,False,True,,7,5-3-2,13.0,6.25
537327,4667751,South Africa,428006,Ricardo Goss,False,True,,22,5-3-2,,
537327,4667751,South Africa,787099,Sipho Chaine,False,True,,16,5-3-2,,
537327,4667751,South Africa,1202481,Bradley Cross,False,True,,26,5-3-2,,
537327,4667751,South Africa,1451566,Kamogelo Sebelebele,False,True,,25,5-3-2,,
537327,4667751,South Africa,1680696,Khulumani Ndamane,False,True,,3,5-3-2,,
537327,4667751,South Africa,1469826,Olwethu Makhanya,False,True,,24,5-3-2,,
537327,4667751,South Africa,1680659,Samukelo Kabini,False,True,,18,5-3-2,,
537327,4667751,South Africa,1579341,Thabang Matuludi,False,True,,2,5-3-2,,
537327,4667751,South Africa,1471333,Relebohile Mofokeng,False,True,,10,5-3-2,,
537327,4667751,South Africa,1394951,Thapelo Maseko,False,True,,12,5-3-2,,
537327,4667751,South Africa,1289611,Tshepang Moremi,False,True,,8,5-3-2,,
537328,4667752,South Korea,167247,Seung-Gyu Kim,True,False,,1,3-4-2-1,90.0,7.71
537328,4667752,South Korea,1232253,Han-Beom Lee,True,False,,2,3-4-2-1,90.0,7.08
537328,4667752,South Korea,828159,Min-Jae Kim,True,False,,4,3-4-2-1,90.0,7.38
537328,4667752,South Korea,1232264,Gi-Hyuk Lee,True,False,,3,3-4-2-1,90.0,7.57
537328,4667752,South Korea,1132818,Young-Woo Seol,True,False,,22,3-4-2-1,90.0,6.86
537328,4667752,South Korea,623698,In-Beom Hwang,True,False,,6,3-4-2-1,84.0,8.89
537328,4667752,South Korea,848102,Seung-Ho Paik,True,False,,8,3-4-2-1,84.0,7.29
537328,4667752,South Korea,1107251,Tae-Seok Lee,True,False,,13,3-4-2-1,69.0,6.9
537328,4667752,South Korea,940976,Kang-In Lee,True,False,,19,3-4-2-1,90.0,8.39
537328,4667752,South Korea,523749,Jae-Sung Lee,True,False,,10,3-4-2-1,62.0,7.42
537328,4667752,South Korea,212867,Heung-Min Son,True,False,,7,3-4-2-1,69.0,6.88
537328,4667752,South Korea,620026,Hee-Chan Hwang,False,True,,11,3-4-2-1,28.0,6.45
537328,4667752,South Korea,1044299,Hyun-Gyu Oh,False,True,,18,3-4-2-1,21.0,7.48
537328,4667752,South Korea,1107283,Ji-Sung Eom,False,True,,25,3-4-2-1,21.0,6.61
537328,4667752,South Korea,622980,Jin-Gyu Kim,False,True,,24,3-4-2-1,6.0,
537328,4667752,South Korea,925647,Jin-Seob Park,False,True,,16,3-4-2-1,6.0,
537328,4667752,South Korea,848068,Bum-Keun Song,False,True,,12,3-4-2-1,,
537328,4667752,South Korea,433265,Hyeon-Woo Jo,False,True,,21,3-4-2-1,,
537328,4667752,South Korea,828273,Moon-Hwan Kim,False,True,,15,3-4-2-1,,
537328,4667752,South Korea,1053477,Tae-Hyeon Kim,False,True,,5,3-4-2-1,,
537328,4667752,South Korea,1326507,Wi-Je Cho,False,True,,14,3-4-2-1,,
537328,4667752,South Korea,954131,Dong-Gyeong Lee,False,True,,26,3-4-2-1,,
537328,4667752,South Korea,1185902,Jens Castrop,False,True,,23,3-4-2-1,,
537328,4667752,South Korea,1386482,Jun-Ho Bae,False,True,,17,3-4-2-1,,
537328,4667752,South Korea,1026781,Gue-Sung Cho,False,True,,9,3-4-2-1,,
537328,4667752,South Korea,1232560,Hyun-Jun Yang,False,True,,20,3-4-2-1,,
537328,4667752,Czechia,1077903,Matej Kovár,True,False,,1,3-4-2-1,90.0,6.78
537328,4667752,Czechia,1288146,Stepán Chaloupek,True,False,,6,3-4-2-1,90.0,5.66
537328,4667752,Czechia,1225995,Robin Hranác,True,False,,4,3-4-2-1,90.0,5.68
537328,4667752,Czechia,798029,Ladislav Krejcí,True,False,,7,3-4-2-1,90.0,7.38
537328,4667752,Czechia,307317,Vladimír Coufal,True,False,,5,3-4-2-1,90.0,6.93
537328,4667752,Czechia,524437,Tomás Soucek,True,False,,22,3-4-2-1,90.0,6.09
537328,4667752,Czechia,1478281,Alexandr Sojka,True,False,,24,3-4-2-1,84.0,6.55
537328,4667752,Czechia,249063,Jaroslav Zeleny,True,False,,20,3-4-2-1,90.0,6.77
537328,4667752,Czechia,791682,Lukás Provod,True,False,,17,3-4-2-1,64.0,6.81
537328,4667752,Czechia,1037539,Pavel Sulc,True,False,,15,3-4-2-1,64.0,7.17
537328,4667752,Czechia,540097,Patrik Schick,True,False,,10,3-4-2-1,64.0,5.89
537328,4667752,Czechia,969870,Adam Hlozek,False,True,,9,3-4-2-1,26.0,6.07
537328,4667752,Czechia,806551,Michal Sadílek,False,True,,18,3-4-2-1,26.0,6.02
537328,4667752,Czechia,523217,Tomás Chory,False,True,,19,3-4-2-1,26.0,5.88
537328,4667752,Czechia,988769,Mojmír Chytil,False,True,,13,3-4-2-1,6.0,
537328,4667752,Czechia,463967,Jindrich Stanek,False,True,,16,3-4-2-1,,
537328,4667752,Czechia,1186978,Lukás Hornícek,False,True,,23,3-4-2-1,,
537328,4667752,Czechia,1085401,David Zima,False,True,,2,3-4-2-1,,
537328,4667752,Czechia,306168,Tomás Holes,False,True,,3,3-4-2-1,,
537328,4667752,Czechia,883759,David Doudera,False,True,,21,3-4-2-1,,
537328,4667752,Czechia,1247323,David Jurásek,False,True,,14,3-4-2-1,,
537328,4667752,Czechia,1764021,Hugo Sochurek,False,True,,25,3-4-2-1,,
537328,4667752,Czechia,1151313,Lukás Cerv,False,True,,12,3-4-2-1,,
537328,4667752,Czechia,196311,Vladimír Darida,False,True,,8,3-4-2-1,,
537328,4667752,Czechia,1202885,Denis Visinsky,False,True,,26,3-4-2-1,,
537328,4667752,Czechia,690332,Jan Kuchta,False,True,,11,3-4-2-1,,
537333,4667757,Canada,464919,Maxime Crépeau,True,False,,16,4-4-2,90.0,7.46
537333,4667757,Canada,1055426,Alistair Johnston,True,False,,2,4-4-2,90.0,7.15
537333,4667757,Canada,1399943,Luc De Fougerolles,True,False,,4,4-4-2,90.0,7.09
537333,4667757,Canada,847629,Derek Cornelius,True,False,,13,4-4-2,90.0,7.41
537333,4667757,Canada,729506,Richie Laryea,True,False,,22,4-4-2,90.0,8.16
537333,4667757,Canada,1026135,Tajon Buchanan,True,False,,17,4-4-2,61.0,5.73
537333,4667757,Canada,1288119,Ismaël Koné,True,False,,8,4-4-2,90.0,6.01
537333,4667757,Canada,816223,Stephen Eustaquio,True,False,,7,4-4-2,89.0,7.51
537333,4667757,Canada,932308,Liam Millar,True,False,,11,4-4-2,61.0,6.76
537333,4667757,Canada,939569,Jonathan David,True,False,,10,4-4-2,61.0,6.61
537333,4667757,Canada,1338740,Tani Oluwaseyi,True,False,,12,4-4-2,76.0,6.64
537333,4667757,Canada,1359536,Ali Ahmed,False,True,,20,4-4-2,29.0,6.18
537333,4667757,Canada,1023943,Jacob Shaffelburg,False,True,,14,4-4-2,29.0,6.09
537333,4667757,Canada,1252132,Promise David,False,True,,24,4-4-2,29.0,6.62
537333,4667757,Canada,544312,Cyle Larin,False,True,,9,4-4-2,14.0,7.47
537333,4667757,Canada,432605,Jonathan Osorio,False,True,,21,4-4-2,1.0,
537333,4667757,Canada,1026105,Dayne St. Clair,False,True,,1,4-4-2,,
537333,4667757,Canada,1415372,Owen Goodman,False,True,,18,4-4-2,,
537333,4667757,Canada,789598,Alfie Jones,False,True,,3,4-4-2,,
537333,4667757,Canada,751202,Alphonso Davies,False,True,,19,4-4-2,,
537333,4667757,Canada,1100258,Joel Waterman,False,True,,5,4-4-2,,
537333,4667757,Canada,1440009,Moïse Bombito,False,True,,15,4-4-2,,
537333,4667757,Canada,1494508,Niko Sigur,False,True,,23,4-4-2,,
537333,4667757,Canada,943428,Mathieu Choinière,False,True,,6,4-4-2,,
537333,4667757,Canada,1216798,Nathan Saliba,False,True,,25,4-4-2,,
537333,4667757,Canada,1082106,Jayden Nelson,False,True,,26,4-4-2,,
537333,4667757,Bosnia-Herzegovina,466867,Nikola Vasilj,True,False,,1,4-4-2,90.0,6.79
537333,4667757,Bosnia-Herzegovina,958010,Amar Dedic,True,False,,7,4-4-2,90.0,7.0
537333,4667757,Bosnia-Herzegovina,725655,Nikola Katic,True,False,,18,4-4-2,90.0,8.4
537333,4667757,Bosnia-Herzegovina,1250485,Tarik Muharemovic,True,False,,4,4-4-2,90.0,8.3
537333,4667757,Bosnia-Herzegovina,304345,Sead Kolasinac,True,False,,5,4-4-2,84.0,7.99
537333,4667757,Bosnia-Herzegovina,1346860,Esmir Bajraktarevic,True,False,,20,4-4-2,74.0,6.28
537333,4667757,Bosnia-Herzegovina,1179875,Ivan Basic,True,False,,13,4-4-2,62.0,7.24
537333,4667757,Bosnia-Herzegovina,1415104,Benjamin Tahirovic,True,False,,6,4-4-2,90.0,6.62
537333,4667757,Bosnia-Herzegovina,1300385,Amar Memic,True,False,,15,4-4-2,74.0,6.13
537333,4667757,Bosnia-Herzegovina,840241,Ermedin Demirovic,True,False,,10,4-4-2,90.0,6.56
537333,4667757,Bosnia-Herzegovina,1174844,Jovo Lukic,True,False,,25,4-4-2,62.0,8.01
537333,4667757,Bosnia-Herzegovina,1057426,Armin Gigovic,False,True,,8,4-4-2,28.0,6.85
537333,4667757,Bosnia-Herzegovina,1284492,Samed Bazdar,False,True,,9,4-4-2,28.0,5.98
537333,4667757,Bosnia-Herzegovina,541551,Ivan Sunjic,False,True,,14,4-4-2,16.0,6.15
537333,4667757,Bosnia-Herzegovina,1684401,Kerim Alajbegovic,False,True,,19,4-4-2,16.0,6.27
537333,4667757,Bosnia-Herzegovina,660148,Dzenis Burnic,False,True,,17,4-4-2,6.0,
537333,4667757,Bosnia-Herzegovina,857661,Martin Zlomislic,False,True,,22,4-4-2,,
537333,4667757,Bosnia-Herzegovina,1726288,Mladen Jurkas,False,True,,12,4-4-2,,
537333,4667757,Bosnia-Herzegovina,1515122,Arjan Malic,False,True,,24,4-4-2,,
537333,4667757,Bosnia-Herzegovina,797797,Dennis Hadzikadunic,False,True,,3,4-4-2,,
537333,4667757,Bosnia-Herzegovina,857436,Nihad Mujakic,False,True,,2,4-4-2,,
537333,4667757,Bosnia-Herzegovina,653982,Stjepan Radeljic,False,True,,21,4-4-2,,
537333,4667757,Bosnia-Herzegovina,639558,Amir Hadziahmetovic,False,True,,16,4-4-2,,
537333,4667757,Bosnia-Herzegovina,1528815,Ermin Mahmic,False,True,,26,4-4-2,,
537333,4667757,Bosnia-Herzegovina,15403,Edin Dzeko,False,True,,11,4-4-2,,
537333,4667757,Bosnia-Herzegovina,388903,Haris Tabakovic,False,True,,23,4-4-2,,
537345,4667771,United States,1026065,Matt Freese,True,False,,24,4-1-2-3,90.0,6.2
537345,4667771,United States,1338696,Alex Freeman,True,False,,16,4-1-2-3,90.0,8.11
537345,4667771,United States,950829,Chris Richards,True,False,,3,4-1-2-3,90.0,7.23
537345,4667771,United States,198444,Tim Ream,True,False,,13,4-1-2-3,90.0,7.48
537345,4667771,United States,662428,Antonee Robinson,True,False,,5,4-1-2-3,90.0,7.62
537345,4667771,United States,729769,Tyler Adams,True,False,,4,4-1-2-3,90.0,7.7
537345,4667771,United States,848266,Weston McKennie,True,False,,8,4-1-2-3,90.0,7.4
537345,4667771,United States,1126058,Malik Tillman,True,False,,17,4-1-2-3,82.0,7.93
537345,4667771,United States,892816,Sergiño Dest,True,False,,2,4-1-2-3,72.0,6.99
537345,4667771,United States,982677,Folarin Balogun,True,False,,20,4-1-2-3,72.0,8.84
537345,4667771,United States,688295,Christian Pulisic,True,False,,10,4-1-2-3,45.0,7.85
537345,4667771,United States,1136096,Sebastian Berhalter,False,True,,14,4-1-2-3,45.0,6.62
537345,4667771,United States,889536,Timothy Weah,False,True,,21,4-1-2-3,18.0,6.17
537345,4667771,United States,1036401,Ricardo Pepi,False,True,,9,4-1-2-3,18.0,6.02
537345,4667771,United States,1071179,Giovanni Reyna,False,True,,7,4-1-2-3,8.0,
537345,4667771,United States,1245998,Chris Brady,False,True,,25,4-1-2-3,,
537345,4667771,United States,729988,Matt Turner,False,True,,1,4-1-2-3,,
537345,4667771,United States,688271,Auston Trusty,False,True,,6,4-1-2-3,,
537345,4667771,United States,959696,Joseph Scally,False,True,,23,4-1-2-3,,
537345,4667771,United States,924485,Mark McKenzie,False,True,,22,4-1-2-3,,
537345,4667771,United States,825623,Miles Robinson,False,True,,12,4-1-2-3,,
537345,4667771,United States,952322,Brenden Aaronson,False,True,,11,4-1-2-3,,
537345,4667771,United States,621946,Cristian Roldan,False,True,,15,4-1-2-3,,
537345,4667771,United States,1348329,Max Arfsten,False,True,,18,4-1-2-3,,
537345,4667771,United States,621882,Alex Zendejas,False,True,,26,4-1-2-3,,
537345,4667771,United States,848268,Haji Wright,False,True,,19,4-1-2-3,,
537345,4667771,Paraguay,1683391,Orlando Gill,True,False,,12,4-4-2,90.0,5.59
537345,4667771,Paraguay,1133495,Juan Cáceres,True,False,,4,4-4-2,79.0,6.45
537345,4667771,Paraguay,274392,Gustavo Gómez,True,False,,15,4-4-2,90.0,5.24
537345,4667771,Paraguay,751998,Omar Alderete,True,False,,3,4-4-2,90.0,5.77
537345,4667771,Paraguay,466214,Júnior Alonso,True,False,,6,4-4-2,90.0,5.33
537345,4667771,Paraguay,1354561,Diego Gómez,True,False,,8,4-4-2,80.0,6.35
537345,4667771,Paraguay,529625,Andrés Cubas,True,False,,14,4-4-2,90.0,6.27
537345,4667771,Paraguay,1252913,Damián Bobadilla,True,False,,16,4-4-2,45.0,5.01
537345,4667771,Paraguay,442277,Miguel Almirón,True,False,,10,4-4-2,79.0,6.97
537345,4667771,Paraguay,1073742,Julio Enciso,True,False,,19,4-4-2,90.0,7.76
537345,4667771,Paraguay,474448,Antonio Sanabria,True,False,,9,4-4-2,62.0,5.74
537345,4667771,Paraguay,1059490,Mauricio,False,True,,11,4-4-2,45.0,7.42
537345,4667771,Paraguay,1320444,Álex Arce,False,True,,18,4-4-2,28.0,6.0
537345,4667771,Paraguay,497352,Gustavo Velázquez,False,True,,2,4-4-2,11.0,6.02
537345,4667771,Paraguay,600850,Alejandro Romero,False,True,,17,4-4-2,10.0,6.14
537345,4667771,Paraguay,1132960,Ramón Sosa,False,True,,7,4-4-2,11.0,6.28
537345,4667771,Paraguay,495193,Gastón Olveira,False,True,,22,4-4-2,,
537345,4667771,Paraguay,68422,Roberto Fernández,False,True,,1,4-4-2,,
537345,4667771,Paraguay,1736527,Alexandro Maidana,False,True,,26,4-4-2,,
537345,4667771,Paraguay,307438,Fabián Balbuena,False,True,,5,4-4-2,,
537345,4667771,Paraguay,860890,José Canale,False,True,,13,4-4-2,,
537345,4667771,Paraguay,1075065,Braian Ojeda,False,True,,20,4-4-2,,
537345,4667771,Paraguay,1241957,Matías Galarza,False,True,,23,4-4-2,,
537345,4667771,Paraguay,425711,Gabriel Ávalos,False,True,,21,4-4-2,,
537345,4667771,Paraguay,1347933,Gustavo Caballero,False,True,,24,4-4-2,,
537345,4667771,Paraguay,1033279,Isidro Pitta,False,True,,25,4-4-2,,
537334,4667758,Qatar,1213141,Mahmud Abunada,True,False,,1,4-3-3,90.0,7.72
537334,4667758,Qatar,1432180,Ayoub Al Oui,True,False,,13,4-3-3,60.0,6.43
537334,4667758,Qatar,734637,Pedro Miguel,True,False,,2,4-3-3,90.0,7.32
537334,4667758,Qatar,308921,Boualem Khoukhi,True,False,,16,4-3-3,90.0,6.85
537334,4667758,Qatar,937414,Homam Elamin,True,False,,14,4-3-3,90.0,7.21
537334,4667758,Qatar,1195865,Jassem Gaber,True,False,,5,4-3-3,60.0,6.13
537334,4667758,Qatar,615414,Assim Madibo,True,False,,23,4-3-3,79.0,6.44
537334,4667758,Qatar,1839745,Issa Laye,True,False,,4,4-3-3,90.0,6.8
537334,4667758,Qatar,365245,Edmílson Junior,True,False,,8,4-3-3,88.0,6.26
537334,4667758,Qatar,1053987,Yusuf Abdurisag,True,False,,15,4-3-3,60.0,6.77
537334,4667758,Qatar,613792,Akram Afif,True,False,,11,4-3-3,90.0,6.92
537334,4667758,Qatar,898424,Ahmed Fathi,False,True,,20,4-3-3,30.0,6.89
537334,4667758,Qatar,309153,Karim Boudiaf,False,True,,12,4-3-3,30.0,6.33
537334,4667758,Qatar,264096,Ahmed Alaaeldin,False,True,,7,4-3-3,30.0,6.41
537334,4667758,Qatar,1553870,Mohamed Al Mannai,False,True,,26,4-3-3,11.0,5.9
537334,4667758,Qatar,117539,Hassan Al Haidos,False,True,,10,4-3-3,2.0,
537334,4667758,Qatar,922387,Meshaal Barsham,False,True,,22,4-3-3,,
537334,4667758,Qatar,1053982,Salah Zakaria,False,True,,21,4-3-3,,
537334,4667758,Qatar,1642780,Hashmi Al Hussain,False,True,,25,4-3-3,,
537334,4667758,Qatar,149583,Lucas Mendes,False,True,,3,4-3-3,,
537334,4667758,Qatar,644014,Sultan Al Brake,False,True,,18,4-3-3,,
537334,4667758,Qatar,308909,Abdulaziz Hatem,False,True,,6,4-3-3,,
537334,4667758,Qatar,1210913,Ahmed Al Ganehi,False,True,,17,4-3-3,,
537334,4667758,Qatar,644017,Almoez Ali,False,True,,19,4-3-3,,
537334,4667758,Qatar,431151,Mohammed Muntari,False,True,,9,4-3-3,,
537334,4667758,Qatar,1648351,Tahsin Jamshid,False,True,,24,4-3-3,,
537334,4667758,Switzerland,764018,Gregor Kobel,True,False,,1,4-3-3,90.0,7.48
537334,4667758,Switzerland,598355,Denis Zakaria,True,False,,6,4-3-3,90.0,7.45
537334,4667758,Switzerland,517346,Nico Elvedi,True,False,,4,4-3-3,90.0,7.3
537334,4667758,Switzerland,521318,Manuel Akanji,True,False,,5,4-3-3,90.0,7.35
537334,4667758,Switzerland,115591,Ricardo Rodríguez,True,False,,13,4-3-3,89.0,7.79
537334,4667758,Switzerland,792756,Michel Aebischer,True,False,,20,4-3-3,65.0,7.18
537334,4667758,Switzerland,207236,Granit Xhaka,True,False,,10,4-3-3,90.0,7.26
537334,4667758,Switzerland,201704,Remo Freuler,True,False,,8,4-3-3,89.0,7.11
537334,4667758,Switzerland,1022649,Dan Ndoye,True,False,,11,4-3-3,65.0,7.23
537334,4667758,Switzerland,527103,Breel Embolo,True,False,,7,4-3-3,90.0,7.96
537334,4667758,Switzerland,860752,Rubén Vargas,True,False,,17,4-3-3,79.0,8.05
537334,4667758,Switzerland,1161211,Fabian Rieder,False,True,,22,4-3-3,25.0,6.09
537334,4667758,Switzerland,1520063,Johan Manzambi,False,True,,9,4-3-3,25.0,5.9
537334,4667758,Switzerland,1067168,Zeki Amdouni,False,True,,23,4-3-3,11.0,6.6
537334,4667758,Switzerland,1163219,Ardon Jashari,False,True,,14,4-3-3,1.0,
537334,4667758,Switzerland,759817,Miro Muheim,False,True,,2,4-3-3,1.0,
537334,4667758,Switzerland,1107298,Marvin Keller,False,True,,21,4-3-3,,
537334,4667758,Switzerland,274787,Yvon Mvogo,False,True,,12,4-3-3,,
537334,4667758,Switzerland,1257648,Aurèle Amenda,False,True,,24,4-3-3,,
537334,4667758,Switzerland,705484,Eray Cömert,False,True,,18,4-3-3,,
537334,4667758,Switzerland,1270002,Luca Jaquez,False,True,,25,4-3-3,,
537334,4667758,Switzerland,707970,Djibril Sow,False,True,,15,4-3-3,,
537334,4667758,Switzerland,275034,Silvan Widmer,False,True,,3,4-3-3,,
537334,4667758,Switzerland,726956,Cedric Itten,False,True,,26,4-3-3,,
537334,4667758,Switzerland,618774,Christian Fassnacht,False,True,,16,4-3-3,,
537334,4667758,Switzerland,915797,Noah Okafor,False,True,,19,4-3-3,,
537339,4667764,Brazil,319784,Alisson Becker,True,False,,1,4-4-2,90.0,6.48
537339,4667764,Brazil,862538,Roger Ibañez,True,False,,24,4-4-2,45.0,6.66
537339,4667764,Brazil,267365,Marquinhos,True,False,,4,4-4-2,90.0,6.87
537339,4667764,Brazil,795179,Gabriel,True,False,,3,4-4-2,90.0,6.87
537339,4667764,Brazil,346000,Douglas Santos,True,False,,16,4-4-2,90.0,7.67
537339,4667764,Brazil,766435,Lucas Paquetá,True,False,,20,4-4-2,61.0,7.12
537339,4667764,Brazil,850354,Bruno Guimarães,True,False,,8,4-4-2,80.0,7.01
537339,4667764,Brazil,208494,Casemiro,True,False,,5,4-4-2,45.0,6.47
537339,4667764,Brazil,696679,Raphinha,True,False,,11,4-4-2,90.0,6.79
537339,4667764,Brazil,1302005,Igor Thiago,True,False,,25,4-4-2,62.0,6.5
537339,4667764,Brazil,846033,Vinícius Júnior,True,False,,7,4-4-2,90.0,7.3
537339,4667764,Brazil,208077,Danilo,False,True,,13,4-4-2,45.0,6.39
537339,4667764,Brazil,359188,Fabinho,False,True,,17,4-4-2,45.0,6.31
537339,4667764,Brazil,1176214,Luiz Henrique,False,True,,21,4-4-2,28.0,6.51
537339,4667764,Brazil,863098,Matheus Cunha,False,True,,9,4-4-2,29.0,6.3
537339,4667764,Brazil,1181700,Danilo,False,True,,18,4-4-2,10.0,6.12
537339,4667764,Brazil,363364,Ederson,False,True,,23,4-4-2,,
537339,4667764,Brazil,267826,Weverton,False,True,,12,4-4-2,,
537339,4667764,Brazil,157865,Alex Sandro,False,True,,6,4-4-2,,
537339,4667764,Brazil,857269,Gleison Bremer,False,True,,14,4-4-2,,
537339,4667764,Brazil,523801,Léo Pereira,False,True,,15,4-4-2,,
537339,4667764,Brazil,957203,Éderson,False,True,,2,4-4-2,,
537339,4667764,Brazil,1406729,Endrick,False,True,,19,4-4-2,,
537339,4667764,Brazil,1021586,Gabriel Martinelli,False,True,,22,4-4-2,,
537339,4667764,Brazil,1478295,Rayan,False,True,,26,4-4-2,,
537339,4667764,Morocco,340020,Yassine Bounou,True,False,,1,4-2-3-1,90.0,7.43
537339,4667764,Morocco,770881,Achraf Hakimi,True,False,,2,4-2-3-1,90.0,7.52
537339,4667764,Morocco,696443,Issa Diop,True,False,,14,4-2-3-1,90.0,6.64
537339,4667764,Morocco,1187506,Chadi Riad,True,False,,18,4-2-3-1,90.0,7.16
537339,4667764,Morocco,775539,Noussair Mazraoui,True,False,,3,4-2-3-1,80.0,7.41
537339,4667764,Morocco,1274060,Neil El Aynaoui,True,False,,24,4-2-3-1,90.0,7.43
537339,4667764,Morocco,1561552,Ayyoub Bouaddi,True,False,,6,4-2-3-1,90.0,7.11
537339,4667764,Morocco,750027,Brahim Díaz,True,False,,10,4-2-3-1,65.0,7.1
537339,4667764,Morocco,1073143,Azzedine Ounahi,True,False,,8,4-2-3-1,65.0,7.34
537339,4667764,Morocco,1340895,Bilal El Khannouss,True,False,,23,4-2-3-1,80.0,7.57
537339,4667764,Morocco,1180288,Ismael Saibari,True,False,,11,4-2-3-1,89.0,7.71
537339,4667764,Morocco,1598170,Samir El Mourabet,False,True,,15,4-2-3-1,25.0,6.24
537339,4667764,Morocco,1368654,Chemsdine Talbi,False,True,,7,4-2-3-1,25.0,6.05
537339,4667764,Morocco,1050838,Anass Salah-Eddine,False,True,,26,4-2-3-1,10.0,5.93
537339,4667764,Morocco,1680173,Ayoube Amaimouni-Echghouyab,False,True,,21,4-2-3-1,10.0,6.24
537339,4667764,Morocco,988749,Soufiane Rahimi,False,True,,9,4-2-3-1,1.0,
537339,4667764,Morocco,885288,Ahmed Tagnaouti,False,True,,22,4-2-3-1,,
537339,4667764,Morocco,573787,Munir,False,True,,12,4-2-3-1,,
537339,4667764,Morocco,614912,Marwane Saadane,False,True,,5,4-2-3-1,,
537339,4667764,Morocco,1298186,Redouane Halhal,False,True,,25,4-2-3-1,,
537339,4667764,Morocco,909908,Youssef Belammari,False,True,,19,4-2-3-1,,
537339,4667764,Morocco,1287871,Zakaria El Ouahdi,False,True,,13,4-2-3-1,,
537339,4667764,Morocco,593116,Sofyan Amrabat,False,True,,4,4-2-3-1,,
537339,4667764,Morocco,1242587,Amine Sbaï,False,True,,17,4-2-3-1,,
537339,4667764,Morocco,884382,Ayoub El Kaabi,False,True,,20,4-2-3-1,,
537339,4667764,Morocco,1603755,Gessime Yassine,False,True,,16,4-2-3-1,,
